Feature,Value,Model,Subject,Sensor
upperarm_jerk_std,0.16129485,Ridge(random_state=4566),5,upperarm
upperarm_jerk_mean,0.1320867,Ridge(random_state=4566),5,upperarm
upperarm_jerk_mad,0.13128905,Ridge(random_state=4566),5,upperarm
upperarm_jerk_med,0.12984073,Ridge(random_state=4566),5,upperarm
upperarm_acc_max,0.023410812,Ridge(random_state=4566),5,upperarm
upperarm_acc_perc75,0.023031885,Ridge(random_state=4566),5,upperarm
upperarm_jerk_max,0.018301021,Ridge(random_state=4566),5,upperarm
upperarm_acc_mean,0.014539504,Ridge(random_state=4566),5,upperarm
upperarm_acc_rms,0.013161696,Ridge(random_state=4566),5,upperarm
upperarm_acc_perc25,0.012584001,Ridge(random_state=4566),5,upperarm
upperarm_jerk_perc75,0.009442336,Ridge(random_state=4566),5,upperarm
upperarm_acc_mad,0.00726908,Ridge(random_state=4566),5,upperarm
upperarm_acc_std,0.0068724635,Ridge(random_state=4566),5,upperarm
upperarm_acc_med,0.00072303216,Ridge(random_state=4566),5,upperarm
upperarm_jerk_rms,0.117699414,BayesianRidge(),5,upperarm
upperarm_jerk_std,0.09281352,BayesianRidge(),5,upperarm
upperarm_jerk_perc75,0.09182975,BayesianRidge(),5,upperarm
upperarm_jerk_mean,0.07748899,BayesianRidge(),5,upperarm
upperarm_jerk_mad,0.07055387,BayesianRidge(),5,upperarm
upperarm_jerk_med,0.052914765,BayesianRidge(),5,upperarm
upperarm_acc_min,0.04410961,BayesianRidge(),5,upperarm
upperarm_jerk_max,0.015371177,BayesianRidge(),5,upperarm
upperarm_jerk_min,0.015098678,BayesianRidge(),5,upperarm
upperarm_acc_max,0.013739131,BayesianRidge(),5,upperarm
upperarm_jerk_perc25,0.010377325,BayesianRidge(),5,upperarm
upperarm_acc_mad,0.002039791,BayesianRidge(),5,upperarm
upperarm_acc_std,0.0014976861,BayesianRidge(),5,upperarm
upperarm_acc_rms,0.0014027663,BayesianRidge(),5,upperarm
upperarm_acc_mean,0.0012623672,BayesianRidge(),5,upperarm
upperarm_acc_perc75,0.00084344635,BayesianRidge(),5,upperarm
upperarm_acc_med,0.0003865012,BayesianRidge(),5,upperarm
upperarm_acc_perc25,0.00034842954,BayesianRidge(),5,upperarm
upperarm_acc_mean,41,LGBMRegressor(random_state=4566),5,upperarm
upperarm_acc_min,34,LGBMRegressor(random_state=4566),5,upperarm
upperarm_jerk_max,28,LGBMRegressor(random_state=4566),5,upperarm
upperarm_jerk_min,27,LGBMRegressor(random_state=4566),5,upperarm
upperarm_acc_max,27,LGBMRegressor(random_state=4566),5,upperarm
upperarm_acc_perc75,24,LGBMRegressor(random_state=4566),5,upperarm
upperarm_acc_rms,24,LGBMRegressor(random_state=4566),5,upperarm
upperarm_jerk_perc75,21,LGBMRegressor(random_state=4566),5,upperarm
upperarm_acc_med,19,LGBMRegressor(random_state=4566),5,upperarm
upperarm_acc_std,19,LGBMRegressor(random_state=4566),5,upperarm
upperarm_jerk_perc25,18,LGBMRegressor(random_state=4566),5,upperarm
upperarm_jerk_mad,16,LGBMRegressor(random_state=4566),5,upperarm
upperarm_jerk_std,11,LGBMRegressor(random_state=4566),5,upperarm
upperarm_jerk_rms,10,LGBMRegressor(random_state=4566),5,upperarm
upperarm_acc_mad,9,LGBMRegressor(random_state=4566),5,upperarm
upperarm_acc_perc25,6,LGBMRegressor(random_state=4566),5,upperarm
upperarm_jerk_mean,5,LGBMRegressor(random_state=4566),5,upperarm
upperarm_jerk_med,0,LGBMRegressor(random_state=4566),5,upperarm
upperarm_acc_mad,0.28923026893324755,GradientBoostingRegressor(random_state=4566),5,upperarm
upperarm_acc_perc75,0.14942550772882252,GradientBoostingRegressor(random_state=4566),5,upperarm
upperarm_jerk_min,0.08147608933937639,GradientBoostingRegressor(random_state=4566),5,upperarm
upperarm_acc_min,0.07247095414478333,GradientBoostingRegressor(random_state=4566),5,upperarm
upperarm_acc_perc25,0.07001958767627336,GradientBoostingRegressor(random_state=4566),5,upperarm
upperarm_jerk_perc25,0.05792708759469629,GradientBoostingRegressor(random_state=4566),5,upperarm
upperarm_jerk_mad,0.04545872608288501,GradientBoostingRegressor(random_state=4566),5,upperarm
upperarm_acc_mean,0.042616942752080396,GradientBoostingRegressor(random_state=4566),5,upperarm
upperarm_acc_med,0.028958029636092626,GradientBoostingRegressor(random_state=4566),5,upperarm
upperarm_acc_std,0.026857798146222207,GradientBoostingRegressor(random_state=4566),5,upperarm
upperarm_jerk_max,0.021532313755329265,GradientBoostingRegressor(random_state=4566),5,upperarm
upperarm_acc_max,0.02146822924765064,GradientBoostingRegressor(random_state=4566),5,upperarm
upperarm_jerk_perc75,0.01903886145064004,GradientBoostingRegressor(random_state=4566),5,upperarm
upperarm_jerk_mean,0.01855403288855681,GradientBoostingRegressor(random_state=4566),5,upperarm
upperarm_jerk_std,0.016439075387557654,GradientBoostingRegressor(random_state=4566),5,upperarm
upperarm_jerk_rms,0.015364520831801067,GradientBoostingRegressor(random_state=4566),5,upperarm
upperarm_acc_rms,0.012603249747124358,GradientBoostingRegressor(random_state=4566),5,upperarm
upperarm_jerk_med,0.01055872465686039,GradientBoostingRegressor(random_state=4566),5,upperarm
upperarm_acc_mad,0.3929594509719818,DecisionTreeRegressor(random_state=4566),5,upperarm
upperarm_jerk_min,0.1358999174969854,DecisionTreeRegressor(random_state=4566),5,upperarm
upperarm_acc_perc25,0.125215777114933,DecisionTreeRegressor(random_state=4566),5,upperarm
upperarm_acc_min,0.08709432689330511,DecisionTreeRegressor(random_state=4566),5,upperarm
upperarm_acc_std,0.07644850152069167,DecisionTreeRegressor(random_state=4566),5,upperarm
upperarm_acc_perc75,0.05221557117592236,DecisionTreeRegressor(random_state=4566),5,upperarm
upperarm_jerk_mad,0.03470159834399842,DecisionTreeRegressor(random_state=4566),5,upperarm
upperarm_acc_max,0.023651629944258054,DecisionTreeRegressor(random_state=4566),5,upperarm
upperarm_acc_rms,0.02121634082331297,DecisionTreeRegressor(random_state=4566),5,upperarm
upperarm_jerk_rms,0.01772260761598834,DecisionTreeRegressor(random_state=4566),5,upperarm
upperarm_acc_mean,0.01643713904931142,DecisionTreeRegressor(random_state=4566),5,upperarm
upperarm_jerk_std,0.01643713904931142,DecisionTreeRegressor(random_state=4566),5,upperarm
upperarm_jerk_med,0.0,DecisionTreeRegressor(random_state=4566),5,upperarm
upperarm_jerk_perc25,0.0,DecisionTreeRegressor(random_state=4566),5,upperarm
upperarm_jerk_mean,0.0,DecisionTreeRegressor(random_state=4566),5,upperarm
upperarm_jerk_max,0.0,DecisionTreeRegressor(random_state=4566),5,upperarm
upperarm_acc_med,0.0,DecisionTreeRegressor(random_state=4566),5,upperarm
upperarm_jerk_perc75,0.0,DecisionTreeRegressor(random_state=4566),5,upperarm
upperarm_acc_med,0.2570563178640343,AdaBoostRegressor(random_state=4566),5,upperarm
upperarm_acc_min,0.09704552281788578,AdaBoostRegressor(random_state=4566),5,upperarm
upperarm_jerk_min,0.0652268860224833,AdaBoostRegressor(random_state=4566),5,upperarm
upperarm_acc_perc75,0.05653974062974125,AdaBoostRegressor(random_state=4566),5,upperarm
upperarm_jerk_std,0.05625888871359662,AdaBoostRegressor(random_state=4566),5,upperarm
upperarm_acc_mad,0.05273265069775915,AdaBoostRegressor(random_state=4566),5,upperarm
upperarm_acc_perc25,0.04964090359971438,AdaBoostRegressor(random_state=4566),5,upperarm
upperarm_acc_max,0.046173154168579394,AdaBoostRegressor(random_state=4566),5,upperarm
upperarm_acc_mean,0.04337932711688796,AdaBoostRegressor(random_state=4566),5,upperarm
upperarm_acc_rms,0.040067134571339785,AdaBoostRegressor(random_state=4566),5,upperarm
upperarm_jerk_mean,0.03981050152251032,AdaBoostRegressor(random_state=4566),5,upperarm
upperarm_jerk_med,0.039536568913425836,AdaBoostRegressor(random_state=4566),5,upperarm
upperarm_jerk_perc25,0.03811320423861054,AdaBoostRegressor(random_state=4566),5,upperarm
upperarm_jerk_rms,0.035906907201326714,AdaBoostRegressor(random_state=4566),5,upperarm
upperarm_jerk_max,0.02824670702826553,AdaBoostRegressor(random_state=4566),5,upperarm
upperarm_jerk_mad,0.020639791572026358,AdaBoostRegressor(random_state=4566),5,upperarm
upperarm_jerk_perc75,0.01942991898299662,AdaBoostRegressor(random_state=4566),5,upperarm
upperarm_acc_std,0.014195874338816165,AdaBoostRegressor(random_state=4566),5,upperarm
error,0,KNeighborsRegressor(n_jobs=-1),5,upperarm
upperarm_jerk_med,0.165128137767188,PassiveAggressiveRegressor(random_state=4566),5,upperarm
upperarm_acc_max,0.15826877308508827,PassiveAggressiveRegressor(random_state=4566),5,upperarm
upperarm_acc_perc25,0.1280130586415377,PassiveAggressiveRegressor(random_state=4566),5,upperarm
upperarm_acc_mean,0.12617604943268199,PassiveAggressiveRegressor(random_state=4566),5,upperarm
upperarm_acc_med,0.12596061172262807,PassiveAggressiveRegressor(random_state=4566),5,upperarm
upperarm_acc_rms,0.12563079864064208,PassiveAggressiveRegressor(random_state=4566),5,upperarm
upperarm_acc_perc75,0.1221102806992547,PassiveAggressiveRegressor(random_state=4566),5,upperarm
upperarm_jerk_perc75,0.10219651820233762,PassiveAggressiveRegressor(random_state=4566),5,upperarm
upperarm_acc_min,0.098158674370305,PassiveAggressiveRegressor(random_state=4566),5,upperarm
upperarm_jerk_mean,0.08839262692518932,PassiveAggressiveRegressor(random_state=4566),5,upperarm
upperarm_jerk_perc25,0.06291555110495592,PassiveAggressiveRegressor(random_state=4566),5,upperarm
upperarm_jerk_rms,0.052683459565910605,PassiveAggressiveRegressor(random_state=4566),5,upperarm
upperarm_jerk_max,0.016483607254691553,PassiveAggressiveRegressor(random_state=4566),5,upperarm
upperarm_jerk_mad,0.015080157515385504,PassiveAggressiveRegressor(random_state=4566),5,upperarm
upperarm_jerk_min,0.0060053264340672,PassiveAggressiveRegressor(random_state=4566),5,upperarm
upperarm_jerk_std,0.005057852167884749,PassiveAggressiveRegressor(random_state=4566),5,upperarm
upperarm_acc_std,0.0017992620297961348,PassiveAggressiveRegressor(random_state=4566),5,upperarm
upperarm_acc_mad,0.0009530574974964766,PassiveAggressiveRegressor(random_state=4566),5,upperarm
upperarm_jerk_max,0.018834598,OrthogonalMatchingPursuit(),5,upperarm
upperarm_acc_mean,0.0,OrthogonalMatchingPursuit(),5,upperarm
upperarm_acc_rms,0.0,OrthogonalMatchingPursuit(),5,upperarm
upperarm_jerk_perc25,0.0,OrthogonalMatchingPursuit(),5,upperarm
upperarm_jerk_med,0.0,OrthogonalMatchingPursuit(),5,upperarm
upperarm_jerk_min,0.0,OrthogonalMatchingPursuit(),5,upperarm
upperarm_jerk_std,0.0,OrthogonalMatchingPursuit(),5,upperarm
upperarm_jerk_mad,0.0,OrthogonalMatchingPursuit(),5,upperarm
upperarm_jerk_rms,0.0,OrthogonalMatchingPursuit(),5,upperarm
upperarm_jerk_mean,0.0,OrthogonalMatchingPursuit(),5,upperarm
upperarm_acc_perc75,0.0,OrthogonalMatchingPursuit(),5,upperarm
upperarm_acc_perc25,0.0,OrthogonalMatchingPursuit(),5,upperarm
upperarm_acc_med,0.0,OrthogonalMatchingPursuit(),5,upperarm
upperarm_acc_max,0.0,OrthogonalMatchingPursuit(),5,upperarm
upperarm_acc_min,0.0,OrthogonalMatchingPursuit(),5,upperarm
upperarm_acc_std,0.0,OrthogonalMatchingPursuit(),5,upperarm
upperarm_acc_mad,0.0,OrthogonalMatchingPursuit(),5,upperarm
upperarm_jerk_perc75,0.0,OrthogonalMatchingPursuit(),5,upperarm
upperarm_jerk_max,0.0073137702,ElasticNet(random_state=4566),5,upperarm
upperarm_acc_mean,0.0,ElasticNet(random_state=4566),5,upperarm
upperarm_acc_rms,0.0,ElasticNet(random_state=4566),5,upperarm
upperarm_jerk_perc25,0.0,ElasticNet(random_state=4566),5,upperarm
upperarm_jerk_med,0.0,ElasticNet(random_state=4566),5,upperarm
upperarm_jerk_min,0.0,ElasticNet(random_state=4566),5,upperarm
upperarm_jerk_std,0.0,ElasticNet(random_state=4566),5,upperarm
upperarm_jerk_mad,0.0,ElasticNet(random_state=4566),5,upperarm
upperarm_jerk_rms,0.0,ElasticNet(random_state=4566),5,upperarm
upperarm_jerk_mean,0.0,ElasticNet(random_state=4566),5,upperarm
upperarm_acc_perc75,0.0,ElasticNet(random_state=4566),5,upperarm
upperarm_acc_perc25,0.0,ElasticNet(random_state=4566),5,upperarm
upperarm_acc_med,0.0,ElasticNet(random_state=4566),5,upperarm
upperarm_acc_max,0.0,ElasticNet(random_state=4566),5,upperarm
upperarm_acc_min,0.0,ElasticNet(random_state=4566),5,upperarm
upperarm_acc_std,0.0,ElasticNet(random_state=4566),5,upperarm
upperarm_acc_mad,0.0,ElasticNet(random_state=4566),5,upperarm
upperarm_jerk_perc75,0.0,ElasticNet(random_state=4566),5,upperarm
upperarm_acc_mean,0.0,Lasso(random_state=4566),5,upperarm
upperarm_acc_rms,0.0,Lasso(random_state=4566),5,upperarm
upperarm_jerk_perc25,0.0,Lasso(random_state=4566),5,upperarm
upperarm_jerk_med,0.0,Lasso(random_state=4566),5,upperarm
upperarm_jerk_max,0.0,Lasso(random_state=4566),5,upperarm
upperarm_jerk_min,0.0,Lasso(random_state=4566),5,upperarm
upperarm_jerk_std,0.0,Lasso(random_state=4566),5,upperarm
upperarm_jerk_mad,0.0,Lasso(random_state=4566),5,upperarm
upperarm_jerk_rms,0.0,Lasso(random_state=4566),5,upperarm
upperarm_jerk_mean,0.0,Lasso(random_state=4566),5,upperarm
upperarm_acc_perc75,0.0,Lasso(random_state=4566),5,upperarm
upperarm_acc_perc25,0.0,Lasso(random_state=4566),5,upperarm
upperarm_acc_med,0.0,Lasso(random_state=4566),5,upperarm
upperarm_acc_max,0.0,Lasso(random_state=4566),5,upperarm
upperarm_acc_min,0.0,Lasso(random_state=4566),5,upperarm
upperarm_acc_std,0.0,Lasso(random_state=4566),5,upperarm
upperarm_acc_mad,0.0,Lasso(random_state=4566),5,upperarm
upperarm_jerk_perc75,0.0,Lasso(random_state=4566),5,upperarm
upperarm_acc_mean,0.0,LassoLars(random_state=4566),5,upperarm
upperarm_acc_rms,0.0,LassoLars(random_state=4566),5,upperarm
upperarm_jerk_perc25,0.0,LassoLars(random_state=4566),5,upperarm
upperarm_jerk_med,0.0,LassoLars(random_state=4566),5,upperarm
upperarm_jerk_max,0.0,LassoLars(random_state=4566),5,upperarm
upperarm_jerk_min,0.0,LassoLars(random_state=4566),5,upperarm
upperarm_jerk_std,0.0,LassoLars(random_state=4566),5,upperarm
upperarm_jerk_mad,0.0,LassoLars(random_state=4566),5,upperarm
upperarm_jerk_rms,0.0,LassoLars(random_state=4566),5,upperarm
upperarm_jerk_mean,0.0,LassoLars(random_state=4566),5,upperarm
upperarm_acc_perc75,0.0,LassoLars(random_state=4566),5,upperarm
upperarm_acc_perc25,0.0,LassoLars(random_state=4566),5,upperarm
upperarm_acc_med,0.0,LassoLars(random_state=4566),5,upperarm
upperarm_acc_max,0.0,LassoLars(random_state=4566),5,upperarm
upperarm_acc_min,0.0,LassoLars(random_state=4566),5,upperarm
upperarm_acc_std,0.0,LassoLars(random_state=4566),5,upperarm
upperarm_acc_mad,0.0,LassoLars(random_state=4566),5,upperarm
upperarm_jerk_perc75,0.0,LassoLars(random_state=4566),5,upperarm
error,0,DummyRegressor(),5,upperarm
upperarm_acc_rms,9680.262,Lars(random_state=4566),5,upperarm
upperarm_acc_mean,9412.974,Lars(random_state=4566),5,upperarm
upperarm_acc_std,949.70776,Lars(random_state=4566),5,upperarm
upperarm_jerk_rms,288.66498,Lars(random_state=4566),5,upperarm
upperarm_acc_perc75,270.22354,Lars(random_state=4566),5,upperarm
upperarm_acc_mad,238.89601,Lars(random_state=4566),5,upperarm
upperarm_jerk_mean,229.14203,Lars(random_state=4566),5,upperarm
upperarm_jerk_std,216.04482,Lars(random_state=4566),5,upperarm
upperarm_acc_perc25,180.1977,Lars(random_state=4566),5,upperarm
upperarm_acc_med,137.39806,Lars(random_state=4566),5,upperarm
upperarm_jerk_mad,36.392563,Lars(random_state=4566),5,upperarm
upperarm_jerk_min,20.207567,Lars(random_state=4566),5,upperarm
upperarm_jerk_perc25,14.090392,Lars(random_state=4566),5,upperarm
upperarm_jerk_med,12.691341,Lars(random_state=4566),5,upperarm
upperarm_acc_min,7.788172,Lars(random_state=4566),5,upperarm
upperarm_acc_max,6.3482614,Lars(random_state=4566),5,upperarm
upperarm_jerk_perc75,2.2362945,Lars(random_state=4566),5,upperarm
upperarm_jerk_max,0.03824196,Lars(random_state=4566),5,upperarm
upperarm_acc_mean,0.11751826143423914,AdaBoostRegressor(random_state=6097),6,upperarm
upperarm_acc_min,0.08382976226463223,AdaBoostRegressor(random_state=6097),6,upperarm
upperarm_jerk_max,0.08112320896174915,AdaBoostRegressor(random_state=6097),6,upperarm
upperarm_acc_mad,0.07591917349142674,AdaBoostRegressor(random_state=6097),6,upperarm
upperarm_jerk_mad,0.07410360348531093,AdaBoostRegressor(random_state=6097),6,upperarm
upperarm_acc_perc75,0.07176691248380938,AdaBoostRegressor(random_state=6097),6,upperarm
upperarm_acc_perc25,0.06891982917258195,AdaBoostRegressor(random_state=6097),6,upperarm
upperarm_acc_max,0.06113066572681867,AdaBoostRegressor(random_state=6097),6,upperarm
upperarm_acc_rms,0.060210846948652814,AdaBoostRegressor(random_state=6097),6,upperarm
upperarm_jerk_perc25,0.05459651731762586,AdaBoostRegressor(random_state=6097),6,upperarm
upperarm_jerk_min,0.054107620363730444,AdaBoostRegressor(random_state=6097),6,upperarm
upperarm_jerk_rms,0.04213535861880659,AdaBoostRegressor(random_state=6097),6,upperarm
upperarm_acc_med,0.0397716836371845,AdaBoostRegressor(random_state=6097),6,upperarm
upperarm_acc_std,0.038280452536666364,AdaBoostRegressor(random_state=6097),6,upperarm
upperarm_jerk_std,0.03539555351772411,AdaBoostRegressor(random_state=6097),6,upperarm
upperarm_jerk_med,0.017513793071040784,AdaBoostRegressor(random_state=6097),6,upperarm
upperarm_jerk_mean,0.013960584400016874,AdaBoostRegressor(random_state=6097),6,upperarm
upperarm_jerk_perc75,0.0097161725679835,AdaBoostRegressor(random_state=6097),6,upperarm
upperarm_acc_rms,0.10791084848377826,"ExtraTreesRegressor(n_jobs=-1, random_state=6097)",6,upperarm
upperarm_acc_mean,0.10120080982317617,"ExtraTreesRegressor(n_jobs=-1, random_state=6097)",6,upperarm
upperarm_acc_mad,0.0883355243229321,"ExtraTreesRegressor(n_jobs=-1, random_state=6097)",6,upperarm
upperarm_acc_std,0.08692372031604689,"ExtraTreesRegressor(n_jobs=-1, random_state=6097)",6,upperarm
upperarm_jerk_max,0.07965386497096508,"ExtraTreesRegressor(n_jobs=-1, random_state=6097)",6,upperarm
upperarm_acc_perc25,0.07174139889880085,"ExtraTreesRegressor(n_jobs=-1, random_state=6097)",6,upperarm
upperarm_jerk_rms,0.05735479285363414,"ExtraTreesRegressor(n_jobs=-1, random_state=6097)",6,upperarm
upperarm_jerk_min,0.045940660152784495,"ExtraTreesRegressor(n_jobs=-1, random_state=6097)",6,upperarm
upperarm_jerk_perc25,0.04567681160366346,"ExtraTreesRegressor(n_jobs=-1, random_state=6097)",6,upperarm
upperarm_acc_max,0.04145592360002866,"ExtraTreesRegressor(n_jobs=-1, random_state=6097)",6,upperarm
upperarm_acc_perc75,0.04134072225660931,"ExtraTreesRegressor(n_jobs=-1, random_state=6097)",6,upperarm
upperarm_acc_min,0.04039572560087772,"ExtraTreesRegressor(n_jobs=-1, random_state=6097)",6,upperarm
upperarm_jerk_perc75,0.039937716198728254,"ExtraTreesRegressor(n_jobs=-1, random_state=6097)",6,upperarm
upperarm_jerk_std,0.03984890094030221,"ExtraTreesRegressor(n_jobs=-1, random_state=6097)",6,upperarm
upperarm_jerk_mad,0.038592237645877915,"ExtraTreesRegressor(n_jobs=-1, random_state=6097)",6,upperarm
upperarm_jerk_mean,0.03108093814987107,"ExtraTreesRegressor(n_jobs=-1, random_state=6097)",6,upperarm
upperarm_acc_med,0.02136363168243004,"ExtraTreesRegressor(n_jobs=-1, random_state=6097)",6,upperarm
upperarm_jerk_med,0.021245772499493446,"ExtraTreesRegressor(n_jobs=-1, random_state=6097)",6,upperarm
error,0,KNeighborsRegressor(n_jobs=-1),6,upperarm
upperarm_acc_mad,0.1637230897182956,"RandomForestRegressor(n_jobs=-1, random_state=6097)",6,upperarm
upperarm_acc_mean,0.10947505741863842,"RandomForestRegressor(n_jobs=-1, random_state=6097)",6,upperarm
upperarm_acc_perc25,0.08719067793405688,"RandomForestRegressor(n_jobs=-1, random_state=6097)",6,upperarm
upperarm_acc_min,0.07399270256582996,"RandomForestRegressor(n_jobs=-1, random_state=6097)",6,upperarm
upperarm_acc_rms,0.06766791429990615,"RandomForestRegressor(n_jobs=-1, random_state=6097)",6,upperarm
upperarm_jerk_rms,0.06048825407153547,"RandomForestRegressor(n_jobs=-1, random_state=6097)",6,upperarm
upperarm_jerk_min,0.058222519652280466,"RandomForestRegressor(n_jobs=-1, random_state=6097)",6,upperarm
upperarm_jerk_max,0.055537804887530594,"RandomForestRegressor(n_jobs=-1, random_state=6097)",6,upperarm
upperarm_jerk_perc25,0.04937699234730797,"RandomForestRegressor(n_jobs=-1, random_state=6097)",6,upperarm
upperarm_jerk_mad,0.04635813537664646,"RandomForestRegressor(n_jobs=-1, random_state=6097)",6,upperarm
