Feature,Value,Model,Subject
trunk_jerk_max,0.12524692719400776,ElasticNet(random_state=4011),16
upperarm_jerk_max,0.10214575764091101,ElasticNet(random_state=4011),16
wrist_jerk_max,0.003727280206291023,ElasticNet(random_state=4011),16
wrist_acc_length,0.00019208319111961464,ElasticNet(random_state=4011),16
wrist_acc_time,4.239609469402328e-07,ElasticNet(random_state=4011),16
upperarm_jerk_med,0.0,ElasticNet(random_state=4011),16
upperarm_acc_std,0.0,ElasticNet(random_state=4011),16
trunk_jerk_mad,0.0,ElasticNet(random_state=4011),16
trunk_jerk_std,0.0,ElasticNet(random_state=4011),16
trunk_jerk_min,0.0,ElasticNet(random_state=4011),16
weight,0.0,ElasticNet(random_state=4011),16
trunk_jerk_med,0.0,ElasticNet(random_state=4011),16
trunk_jerk_perc25,0.0,ElasticNet(random_state=4011),16
trunk_jerk_perc75,0.0,ElasticNet(random_state=4011),16
upperarm_acc_mean,0.0,ElasticNet(random_state=4011),16
upperarm_acc_rms,0.0,ElasticNet(random_state=4011),16
upperarm_acc_mad,0.0,ElasticNet(random_state=4011),16
upperarm_acc_min,0.0,ElasticNet(random_state=4011),16
upperarm_jerk_perc25,0.0,ElasticNet(random_state=4011),16
upperarm_jerk_perc75,0.0,ElasticNet(random_state=4011),16
trunk_jerk_rms,0.0,ElasticNet(random_state=4011),16
upperarm_acc_med,0.0,ElasticNet(random_state=4011),16
upperarm_acc_perc25,0.0,ElasticNet(random_state=4011),16
upperarm_acc_perc75,0.0,ElasticNet(random_state=4011),16
upperarm_jerk_mean,0.0,ElasticNet(random_state=4011),16
upperarm_jerk_rms,0.0,ElasticNet(random_state=4011),16
upperarm_jerk_mad,0.0,ElasticNet(random_state=4011),16
upperarm_jerk_std,0.0,ElasticNet(random_state=4011),16
upperarm_jerk_min,0.0,ElasticNet(random_state=4011),16
upperarm_acc_max,0.0,ElasticNet(random_state=4011),16
trunk_jerk_mean,0.0,ElasticNet(random_state=4011),16
trunk_acc_perc75,0.0,ElasticNet(random_state=4011),16
wrist_jerk_mad,0.0,ElasticNet(random_state=4011),16
wrist_acc_mean,0.0,ElasticNet(random_state=4011),16
wrist_acc_rms,0.0,ElasticNet(random_state=4011),16
wrist_acc_mad,0.0,ElasticNet(random_state=4011),16
wrist_acc_std,0.0,ElasticNet(random_state=4011),16
wrist_acc_min,0.0,ElasticNet(random_state=4011),16
wrist_acc_max,0.0,ElasticNet(random_state=4011),16
wrist_acc_med,0.0,ElasticNet(random_state=4011),16
wrist_acc_perc25,0.0,ElasticNet(random_state=4011),16
wrist_acc_perc75,0.0,ElasticNet(random_state=4011),16
wrist_jerk_mean,0.0,ElasticNet(random_state=4011),16
wrist_jerk_rms,0.0,ElasticNet(random_state=4011),16
wrist_jerk_std,0.0,ElasticNet(random_state=4011),16
trunk_acc_perc25,0.0,ElasticNet(random_state=4011),16
wrist_jerk_min,0.0,ElasticNet(random_state=4011),16
wrist_jerk_med,0.0,ElasticNet(random_state=4011),16
wrist_jerk_perc25,0.0,ElasticNet(random_state=4011),16
wrist_jerk_perc75,0.0,ElasticNet(random_state=4011),16
trunk_acc_mean,0.0,ElasticNet(random_state=4011),16
trunk_acc_rms,0.0,ElasticNet(random_state=4011),16
trunk_acc_mad,0.0,ElasticNet(random_state=4011),16
trunk_acc_std,0.0,ElasticNet(random_state=4011),16
trunk_acc_min,0.0,ElasticNet(random_state=4011),16
trunk_acc_max,0.0,ElasticNet(random_state=4011),16
trunk_acc_med,0.0,ElasticNet(random_state=4011),16
pace,0.0,ElasticNet(random_state=4011),16
trunk_jerk_max,0.26533411228472936,OrthogonalMatchingPursuit(),16
upperarm_jerk_max,0.1313059685097907,OrthogonalMatchingPursuit(),16
wrist_jerk_max,0.010153446680422274,OrthogonalMatchingPursuit(),16
wrist_acc_length,0.00021783616625755027,OrthogonalMatchingPursuit(),16
wrist_acc_time,5.478593771114784e-07,OrthogonalMatchingPursuit(),16
upperarm_jerk_med,0.0,OrthogonalMatchingPursuit(),16
upperarm_acc_std,0.0,OrthogonalMatchingPursuit(),16
trunk_jerk_mad,0.0,OrthogonalMatchingPursuit(),16
trunk_jerk_std,0.0,OrthogonalMatchingPursuit(),16
trunk_jerk_min,0.0,OrthogonalMatchingPursuit(),16
weight,0.0,OrthogonalMatchingPursuit(),16
trunk_jerk_med,0.0,OrthogonalMatchingPursuit(),16
trunk_jerk_perc25,0.0,OrthogonalMatchingPursuit(),16
trunk_jerk_perc75,0.0,OrthogonalMatchingPursuit(),16
upperarm_acc_mean,0.0,OrthogonalMatchingPursuit(),16
upperarm_acc_rms,0.0,OrthogonalMatchingPursuit(),16
upperarm_acc_mad,0.0,OrthogonalMatchingPursuit(),16
upperarm_acc_min,0.0,OrthogonalMatchingPursuit(),16
upperarm_jerk_perc25,0.0,OrthogonalMatchingPursuit(),16
upperarm_jerk_perc75,0.0,OrthogonalMatchingPursuit(),16
trunk_jerk_rms,0.0,OrthogonalMatchingPursuit(),16
upperarm_acc_med,0.0,OrthogonalMatchingPursuit(),16
upperarm_acc_perc25,0.0,OrthogonalMatchingPursuit(),16
upperarm_acc_perc75,0.0,OrthogonalMatchingPursuit(),16
upperarm_jerk_mean,0.0,OrthogonalMatchingPursuit(),16
upperarm_jerk_rms,0.0,OrthogonalMatchingPursuit(),16
upperarm_jerk_mad,0.0,OrthogonalMatchingPursuit(),16
upperarm_jerk_std,0.0,OrthogonalMatchingPursuit(),16
upperarm_jerk_min,0.0,OrthogonalMatchingPursuit(),16
upperarm_acc_max,0.0,OrthogonalMatchingPursuit(),16
trunk_jerk_mean,0.0,OrthogonalMatchingPursuit(),16
trunk_acc_perc75,0.0,OrthogonalMatchingPursuit(),16
wrist_jerk_mad,0.0,OrthogonalMatchingPursuit(),16
wrist_acc_mean,0.0,OrthogonalMatchingPursuit(),16
wrist_acc_rms,0.0,OrthogonalMatchingPursuit(),16
wrist_acc_mad,0.0,OrthogonalMatchingPursuit(),16
wrist_acc_std,0.0,OrthogonalMatchingPursuit(),16
wrist_acc_min,0.0,OrthogonalMatchingPursuit(),16
wrist_acc_max,0.0,OrthogonalMatchingPursuit(),16
wrist_acc_med,0.0,OrthogonalMatchingPursuit(),16
wrist_acc_perc25,0.0,OrthogonalMatchingPursuit(),16
wrist_acc_perc75,0.0,OrthogonalMatchingPursuit(),16
wrist_jerk_mean,0.0,OrthogonalMatchingPursuit(),16
wrist_jerk_rms,0.0,OrthogonalMatchingPursuit(),16
wrist_jerk_std,0.0,OrthogonalMatchingPursuit(),16
trunk_acc_perc25,0.0,OrthogonalMatchingPursuit(),16
wrist_jerk_min,0.0,OrthogonalMatchingPursuit(),16
wrist_jerk_med,0.0,OrthogonalMatchingPursuit(),16
wrist_jerk_perc25,0.0,OrthogonalMatchingPursuit(),16
wrist_jerk_perc75,0.0,OrthogonalMatchingPursuit(),16
trunk_acc_mean,0.0,OrthogonalMatchingPursuit(),16
trunk_acc_rms,0.0,OrthogonalMatchingPursuit(),16
trunk_acc_mad,0.0,OrthogonalMatchingPursuit(),16
trunk_acc_std,0.0,OrthogonalMatchingPursuit(),16
trunk_acc_min,0.0,OrthogonalMatchingPursuit(),16
trunk_acc_max,0.0,OrthogonalMatchingPursuit(),16
trunk_acc_med,0.0,OrthogonalMatchingPursuit(),16
pace,0.0,OrthogonalMatchingPursuit(),16
wrist_acc_time,5.419851249475447e-09,PassiveAggressiveRegressor(random_state=4011),16
wrist_acc_length,5.24272152458614e-15,PassiveAggressiveRegressor(random_state=4011),16
wrist_jerk_max,6.597873216492732e-16,PassiveAggressiveRegressor(random_state=4011),16
upperarm_jerk_max,4.441480415741095e-16,PassiveAggressiveRegressor(random_state=4011),16
trunk_jerk_max,3.155236426050786e-16,PassiveAggressiveRegressor(random_state=4011),16
pace,1.2683610876668083e-16,PassiveAggressiveRegressor(random_state=4011),16
wrist_jerk_perc75,1.0890995316504805e-16,PassiveAggressiveRegressor(random_state=4011),16
wrist_jerk_rms,8.935755181100555e-17,PassiveAggressiveRegressor(random_state=4011),16
wrist_jerk_mean,6.906167149437676e-17,PassiveAggressiveRegressor(random_state=4011),16
upperarm_jerk_perc75,6.198312553949817e-17,PassiveAggressiveRegressor(random_state=4011),16
wrist_jerk_med,6.07595594520814e-17,PassiveAggressiveRegressor(random_state=4011),16
upperarm_jerk_rms,6.052536893874829e-17,PassiveAggressiveRegressor(random_state=4011),16
wrist_jerk_std,5.599241147710097e-17,PassiveAggressiveRegressor(random_state=4011),16
wrist_jerk_mad,5.136827969495931e-17,PassiveAggressiveRegressor(random_state=4011),16
upperarm_jerk_std,5.096825847112797e-17,PassiveAggressiveRegressor(random_state=4011),16
upperarm_jerk_mad,4.026427518949961e-17,PassiveAggressiveRegressor(random_state=4011),16
upperarm_jerk_mean,3.4845944983118856e-17,PassiveAggressiveRegressor(random_state=4011),16
trunk_jerk_rms,2.3778075014746334e-17,PassiveAggressiveRegressor(random_state=4011),16
trunk_jerk_std,2.376126556888001e-17,PassiveAggressiveRegressor(random_state=4011),16
trunk_jerk_perc75,1.6861713978351595e-17,PassiveAggressiveRegressor(random_state=4011),16
trunk_jerk_mad,1.554325674491393e-17,PassiveAggressiveRegressor(random_state=4011),16
upperarm_jerk_med,1.497586940726288e-17,PassiveAggressiveRegressor(random_state=4011),16
upperarm_acc_max,1.1683464066140675e-17,PassiveAggressiveRegressor(random_state=4011),16
wrist_jerk_perc25,1.1595012124232213e-17,PassiveAggressiveRegressor(random_state=4011),16
trunk_jerk_mean,1.0007536133870854e-17,PassiveAggressiveRegressor(random_state=4011),16
trunk_acc_max,8.925548982369657e-18,PassiveAggressiveRegressor(random_state=4011),16
upperarm_jerk_perc25,8.639936994968245e-18,PassiveAggressiveRegressor(random_state=4011),16
weight,8.297576433389817e-18,PassiveAggressiveRegressor(random_state=4011),16
wrist_acc_perc75,5.165199817442833e-18,PassiveAggressiveRegressor(random_state=4011),16
trunk_jerk_perc25,4.753628973479313e-18,PassiveAggressiveRegressor(random_state=4011),16
wrist_acc_rms,4.671727961736776e-18,PassiveAggressiveRegressor(random_state=4011),16
upperarm_acc_min,4.127448868917704e-18,PassiveAggressiveRegressor(random_state=4011),16
wrist_acc_mean,3.859385844163559e-18,PassiveAggressiveRegressor(random_state=4011),16
wrist_acc_std,3.591414614894078e-18,PassiveAggressiveRegressor(random_state=4011),16
trunk_acc_rms,3.364500622342683e-18,PassiveAggressiveRegressor(random_state=4011),16
trunk_acc_mean,3.3488806316839256e-18,PassiveAggressiveRegressor(random_state=4011),16
upperarm_acc_rms,3.320585265954549e-18,PassiveAggressiveRegressor(random_state=4011),16
trunk_acc_perc75,3.295126429127408e-18,PassiveAggressiveRegressor(random_state=4011),16
trunk_acc_med,3.2904062644701024e-18,PassiveAggressiveRegressor(random_state=4011),16
trunk_acc_perc25,3.2578367949364814e-18,PassiveAggressiveRegressor(random_state=4011),16
upperarm_acc_perc75,3.224967069205034e-18,PassiveAggressiveRegressor(random_state=4011),16
wrist_acc_med,3.223683788020247e-18,PassiveAggressiveRegressor(random_state=4011),16
upperarm_acc_mean,3.1747623673465747e-18,PassiveAggressiveRegressor(random_state=4011),16
upperarm_acc_perc25,3.1082643126085274e-18,PassiveAggressiveRegressor(random_state=4011),16
wrist_jerk_min,2.9405629231817045e-18,PassiveAggressiveRegressor(random_state=4011),16
upperarm_acc_med,2.8919990173786375e-18,PassiveAggressiveRegressor(random_state=4011),16
wrist_acc_mad,2.6407818781062935e-18,PassiveAggressiveRegressor(random_state=4011),16
wrist_acc_perc25,2.5496904400001944e-18,PassiveAggressiveRegressor(random_state=4011),16
trunk_acc_min,2.4452619515433246e-18,PassiveAggressiveRegressor(random_state=4011),16
trunk_jerk_med,1.3422057625574819e-18,PassiveAggressiveRegressor(random_state=4011),16
upperarm_acc_std,1.2439639633835558e-18,PassiveAggressiveRegressor(random_state=4011),16
upperarm_jerk_min,1.1666624977148764e-18,PassiveAggressiveRegressor(random_state=4011),16
wrist_acc_min,1.0791323898002284e-18,PassiveAggressiveRegressor(random_state=4011),16
upperarm_acc_mad,8.480470537366998e-19,PassiveAggressiveRegressor(random_state=4011),16
trunk_acc_std,5.414338877371798e-19,PassiveAggressiveRegressor(random_state=4011),16
wrist_acc_max,4.626973294116337e-19,PassiveAggressiveRegressor(random_state=4011),16
trunk_acc_mad,2.758626774872235e-19,PassiveAggressiveRegressor(random_state=4011),16
trunk_jerk_min,1.5225417209240507e-19,PassiveAggressiveRegressor(random_state=4011),16
trunk_acc_mean,26175.92208176758,LinearRegression(n_jobs=-1),16
trunk_acc_rms,24587.834454334086,LinearRegression(n_jobs=-1),16
trunk_acc_mad,3648.7880633057403,LinearRegression(n_jobs=-1),16
trunk_acc_med,2700.7367705516185,LinearRegression(n_jobs=-1),16
trunk_acc_perc25,2513.2563646748436,LinearRegression(n_jobs=-1),16
trunk_acc_perc75,1900.2441997159196,LinearRegression(n_jobs=-1),16
wrist_acc_mean,1735.4151682691877,LinearRegression(n_jobs=-1),16
trunk_acc_std,1596.4112008162188,LinearRegression(n_jobs=-1),16
wrist_acc_rms,1476.1821889223222,LinearRegression(n_jobs=-1),16
upperarm_acc_mean,868.8308914869508,LinearRegression(n_jobs=-1),16
upperarm_acc_rms,582.0982052442728,LinearRegression(n_jobs=-1),16
wrist_acc_std,444.24008448872416,LinearRegression(n_jobs=-1),16
wrist_acc_med,442.50543640972074,LinearRegression(n_jobs=-1),16
upperarm_acc_std,374.80549569265463,LinearRegression(n_jobs=-1),16
trunk_jerk_mean,346.44020138899685,LinearRegression(n_jobs=-1),16
upperarm_acc_perc25,321.4512584435562,LinearRegression(n_jobs=-1),16
upperarm_acc_perc75,290.9360278107206,LinearRegression(n_jobs=-1),16
wrist_acc_mad,216.79909492896098,LinearRegression(n_jobs=-1),16
upperarm_acc_med,173.03680390300815,LinearRegression(n_jobs=-1),16
trunk_jerk_rms,164.04082071620667,LinearRegression(n_jobs=-1),16
trunk_jerk_mad,144.26476995769622,LinearRegression(n_jobs=-1),16
trunk_jerk_perc25,143.45605700685337,LinearRegression(n_jobs=-1),16
upperarm_jerk_mean,108.28010084356629,LinearRegression(n_jobs=-1),16
wrist_jerk_min,102.28254318846581,LinearRegression(n_jobs=-1),16
upperarm_acc_mad,94.0326432232124,LinearRegression(n_jobs=-1),16
trunk_jerk_min,91.90427920471848,LinearRegression(n_jobs=-1),16
trunk_acc_min,85.14591100795451,LinearRegression(n_jobs=-1),16
wrist_acc_perc75,77.02099779445061,LinearRegression(n_jobs=-1),16
trunk_jerk_med,72.25567422331733,LinearRegression(n_jobs=-1),16
upperarm_jerk_rms,58.897095985501664,LinearRegression(n_jobs=-1),16
wrist_acc_perc25,41.59267515801925,LinearRegression(n_jobs=-1),16
upperarm_jerk_min,38.226213824850674,LinearRegression(n_jobs=-1),16
wrist_jerk_mad,36.26534749556646,LinearRegression(n_jobs=-1),16
wrist_jerk_rms,26.83838527437564,LinearRegression(n_jobs=-1),16
trunk_jerk_std,26.52334737162863,LinearRegression(n_jobs=-1),16
wrist_jerk_perc25,25.37899474992929,LinearRegression(n_jobs=-1),16
wrist_acc_min,19.958368936279534,LinearRegression(n_jobs=-1),16
upperarm_jerk_med,12.791510279482281,LinearRegression(n_jobs=-1),16
trunk_acc_max,11.460861194750805,LinearRegression(n_jobs=-1),16
upperarm_jerk_perc75,10.833485720429962,LinearRegression(n_jobs=-1),16
upperarm_acc_max,9.222704988678743,LinearRegression(n_jobs=-1),16
upperarm_jerk_mad,7.948016932276914,LinearRegression(n_jobs=-1),16
pace,7.830931691158639,LinearRegression(n_jobs=-1),16
trunk_jerk_perc75,4.691918671733674,LinearRegression(n_jobs=-1),16
upperarm_acc_min,4.656838193601288,LinearRegression(n_jobs=-1),16
wrist_jerk_perc75,4.341384584541004,LinearRegression(n_jobs=-1),16
upperarm_jerk_std,3.4122527906670257,LinearRegression(n_jobs=-1),16
wrist_jerk_mean,2.581334493034646,LinearRegression(n_jobs=-1),16
upperarm_jerk_perc25,2.5770056903938894,LinearRegression(n_jobs=-1),16
wrist_jerk_std,2.0038213067874153,LinearRegression(n_jobs=-1),16
wrist_jerk_med,1.9004260201676857,LinearRegression(n_jobs=-1),16
wrist_acc_max,1.5536794787735637,LinearRegression(n_jobs=-1),16
trunk_jerk_max,0.9619304278858181,LinearRegression(n_jobs=-1),16
upperarm_jerk_max,0.5453379870868957,LinearRegression(n_jobs=-1),16
wrist_jerk_max,0.2280505559450603,LinearRegression(n_jobs=-1),16
wrist_acc_length,0.007209611688119753,LinearRegression(n_jobs=-1),16
wrist_acc_time,4.9387076687693996e-05,LinearRegression(n_jobs=-1),16
weight,0.0,LinearRegression(n_jobs=-1),16
trunk_jerk_mean,inf,Lars(random_state=4011),16
trunk_acc_perc25,inf,Lars(random_state=4011),16
trunk_jerk_rms,inf,Lars(random_state=4011),16
trunk_jerk_mad,inf,Lars(random_state=4011),16
trunk_jerk_std,inf,Lars(random_state=4011),16
trunk_jerk_min,inf,Lars(random_state=4011),16
trunk_jerk_med,inf,Lars(random_state=4011),16
trunk_jerk_perc25,inf,Lars(random_state=4011),16
trunk_jerk_perc75,inf,Lars(random_state=4011),16
upperarm_acc_mean,inf,Lars(random_state=4011),16
upperarm_acc_rms,inf,Lars(random_state=4011),16
upperarm_acc_mad,inf,Lars(random_state=4011),16
upperarm_acc_std,inf,Lars(random_state=4011),16
upperarm_acc_min,inf,Lars(random_state=4011),16
upperarm_acc_med,inf,Lars(random_state=4011),16
upperarm_acc_perc25,inf,Lars(random_state=4011),16
upperarm_acc_perc75,inf,Lars(random_state=4011),16
upperarm_jerk_mean,inf,Lars(random_state=4011),16
upperarm_jerk_rms,inf,Lars(random_state=4011),16
upperarm_jerk_mad,inf,Lars(random_state=4011),16
upperarm_jerk_std,inf,Lars(random_state=4011),16
upperarm_jerk_min,inf,Lars(random_state=4011),16
upperarm_jerk_med,inf,Lars(random_state=4011),16
upperarm_jerk_perc25,inf,Lars(random_state=4011),16
upperarm_jerk_perc75,inf,Lars(random_state=4011),16
trunk_acc_perc75,inf,Lars(random_state=4011),16
pace,inf,Lars(random_state=4011),16
trunk_acc_med,inf,Lars(random_state=4011),16
trunk_acc_max,inf,Lars(random_state=4011),16
wrist_acc_mean,inf,Lars(random_state=4011),16
wrist_acc_rms,inf,Lars(random_state=4011),16
wrist_acc_mad,inf,Lars(random_state=4011),16
wrist_acc_std,inf,Lars(random_state=4011),16
wrist_acc_min,inf,Lars(random_state=4011),16
wrist_acc_max,inf,Lars(random_state=4011),16
wrist_acc_med,inf,Lars(random_state=4011),16
wrist_acc_perc25,inf,Lars(random_state=4011),16
wrist_acc_perc75,inf,Lars(random_state=4011),16
wrist_jerk_mean,inf,Lars(random_state=4011),16
wrist_jerk_rms,inf,Lars(random_state=4011),16
wrist_jerk_mad,inf,Lars(random_state=4011),16
trunk_acc_min,inf,Lars(random_state=4011),16
wrist_jerk_med,inf,Lars(random_state=4011),16
wrist_jerk_perc25,inf,Lars(random_state=4011),16
wrist_jerk_perc75,inf,Lars(random_state=4011),16
trunk_acc_mean,inf,Lars(random_state=4011),16
wrist_jerk_min,inf,Lars(random_state=4011),16
trunk_acc_rms,inf,Lars(random_state=4011),16
trunk_acc_mad,inf,Lars(random_state=4011),16
trunk_acc_std,inf,Lars(random_state=4011),16
upperarm_acc_max,1.729801386124078e+308,Lars(random_state=4011),16
wrist_jerk_std,1.6789138001020101e+308,Lars(random_state=4011),16
upperarm_jerk_max,2.1058046544071991e+307,Lars(random_state=4011),16
wrist_jerk_max,5.358826334170655e+306,Lars(random_state=4011),16
trunk_jerk_max,2.5166807951217495e+305,Lars(random_state=4011),16
wrist_acc_length,1.3296728907180968e+305,Lars(random_state=4011),16
wrist_acc_time,2.5905702218229774e+303,Lars(random_state=4011),16
weight,0.0,Lars(random_state=4011),16
error,0,KNeighborsRegressor(n_jobs=-1),17
wrist_acc_time,0.5502127434240309,DecisionTreeRegressor(random_state=8855),17
trunk_acc_rms,0.270476445063719,DecisionTreeRegressor(random_state=8855),17
trunk_acc_med,0.08058689473231492,DecisionTreeRegressor(random_state=8855),17
upperarm_jerk_mad,0.027721217539581153,DecisionTreeRegressor(random_state=8855),17
upperarm_jerk_perc75,0.015850987050231694,DecisionTreeRegressor(random_state=8855),17
upperarm_acc_mean,0.010864519213127734,DecisionTreeRegressor(random_state=8855),17
upperarm_acc_max,0.009027559192809429,DecisionTreeRegressor(random_state=8855),17
wrist_acc_rms,0.007163091865641441,DecisionTreeRegressor(random_state=8855),17
trunk_acc_max,0.006095090514353999,DecisionTreeRegressor(random_state=8855),17
wrist_acc_std,0.0034390701686893713,DecisionTreeRegressor(random_state=8855),17
trunk_jerk_max,0.0027856468366383377,DecisionTreeRegressor(random_state=8855),17
wrist_jerk_mean,0.002785646836638334,DecisionTreeRegressor(random_state=8855),17
upperarm_jerk_min,0.0027512561349513583,DecisionTreeRegressor(random_state=8855),17
trunk_jerk_rms,0.0027082677578428287,DecisionTreeRegressor(random_state=8855),17
trunk_jerk_min,0.0025793026265169745,DecisionTreeRegressor(random_state=8855),17
wrist_jerk_rms,0.0024761305214563165,DecisionTreeRegressor(random_state=8855),17
upperarm_acc_med,0.0024761305214563026,DecisionTreeRegressor(random_state=8855),17
upperarm_acc_rms,0.0,DecisionTreeRegressor(random_state=8855),17
trunk_jerk_med,0.0,DecisionTreeRegressor(random_state=8855),17
trunk_jerk_perc25,0.0,DecisionTreeRegressor(random_state=8855),17
trunk_jerk_perc75,0.0,DecisionTreeRegressor(random_state=8855),17
weight,0.0,DecisionTreeRegressor(random_state=8855),17
upperarm_jerk_perc25,0.0,DecisionTreeRegressor(random_state=8855),17
upperarm_jerk_med,0.0,DecisionTreeRegressor(random_state=8855),17
upperarm_acc_std,0.0,DecisionTreeRegressor(random_state=8855),17
